code,base_id,reference_asset_id,name,description,refreshed_at,from_date,to_date
ASX_AP1,538,529,"ASX SPI 200 Index Futures, Continuous Contract #1 (AP1) (Front Month)","Historical Futures Prices: ASX SPI 200 Index Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_AP2,539,529,"ASX SPI 200 Index Futures, Continuous Contract #2 (AP2)","Historical Futures Prices: ASX SPI 200 Index Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_BB1,540,529,"NZ - 90 Day Bank Bill Futures, Continuous Contract #1 (BB1) (Front Month)","Historical Futures Prices: NZ - 90 Day Bank Bill Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_BB2,541,529,"NZ - 90 Day Bank Bill Futures, Continuous Contract #2 (BB2)","Historical Futures Prices: NZ - 90 Day Bank Bill Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_IB1,542,529,"30 Day Interbank Cash Rate Futures, Continuous Contract #1 (IB1) (Front Month)","Historical Futures Prices: 30 Day Interbank Cash Rate Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_IB2,543,529,"30 Day Interbank Cash Rate Futures, Continuous Contract #2 (IB2)","Historical Futures Prices: 30 Day Interbank Cash Rate Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_IR1,544,529,"90 Day Bank Accepted Bills Futures, Continuous Contract #1 (IR1) (Front Month)","Historical Futures Prices: 90 Day Bank Accepted Bills Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_IR2,545,529,"90 Day Bank Accepted Bills Futures, Continuous Contract #2 (IR2)","Historical Futures Prices: 90 Day Bank Accepted Bills Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_TN1,546,529,"NZ - 10 Year Government Stock Futures, Continuous Contract #1 (TN1) (Front Month)","Historical Futures Prices: NZ - 10 Year Government Stock Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_TN2,547,529,"NZ - 10 Year Government Stock Futures, Continuous Contract #2 (TN2)","Historical Futures Prices: NZ - 10 Year Government Stock Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_TY1,548,529,"NZ - 3 Year Government Stock Futures, Continuous Contract #1 (TY1) (Front Month)","Historical Futures Prices: NZ - 3 Year Government Stock Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_TY2,549,529,"NZ - 3 Year Government Stock Futures, Continuous Contract #2 (TY2)","Historical Futures Prices: NZ - 3 Year Government Stock Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_UB1,550,529,"Eastern Australia Feed Barley Futures, Continuous Contract #1 (UB1) (Front Month)","Historical Futures Prices: Eastern Australia Feed Barley Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_UB2,551,529,"Eastern Australia Feed Barley Futures, Continuous Contract #2 (UB2)","Historical Futures Prices: Eastern Australia Feed Barley Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_UB3,552,529,"Eastern Australia Feed Barley Futures, Continuous Contract #3 (UB3)","Historical Futures Prices: Eastern Australia Feed Barley Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_UB4,553,529,"Eastern Australia Feed Barley Futures, Continuous Contract #4 (UB4)","Historical Futures Prices: Eastern Australia Feed Barley Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_UB5,554,529,"Eastern Australia Feed Barley Futures, Continuous Contract #5 (UB5)","Historical Futures Prices: Eastern Australia Feed Barley Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_UB6,555,529,"Eastern Australia Feed Barley Futures, Continuous Contract #6 (UB6)","Historical Futures Prices: Eastern Australia Feed Barley Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_UB7,556,529,"Eastern Australia Feed Barley Futures, Continuous Contract #7 (UB7)","Historical Futures Prices: Eastern Australia Feed Barley Futures, Continuous Contract #7. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",5/20/2019 18:26,12/24/2014,5/21/2019
ASX_US1,557,529,"Australian Sorghum Futures, Continuous Contract #1 (US1) (Front Month)","Historical Futures Prices: Australian Sorghum Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_US2,558,529,"Australian Sorghum Futures, Continuous Contract #2 (US2)","Historical Futures Prices: Australian Sorghum Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_US3,559,529,"Australian Sorghum Futures, Continuous Contract #3 (US3)","Historical Futures Prices: Australian Sorghum Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_US4,560,529,"Australian Sorghum Futures, Continuous Contract #4 (US4)","Historical Futures Prices: Australian Sorghum Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_US5,561,529,"Australian Sorghum Futures, Continuous Contract #5 (US5)","Historical Futures Prices: Australian Sorghum Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_US6,562,529,"Australian Sorghum Futures, Continuous Contract #6 (US6)","Historical Futures Prices: Australian Sorghum Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_VC1,563,529,"Eastern Australia Canola Futures, Continuous Contract #1 (VC1) (Front Month)","Historical Futures Prices: Eastern Australia Canola Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",3/18/2017 18:26,10/9/2013,3/11/2017
ASX_VC2,564,529,"Eastern Australia Canola Futures, Continuous Contract #2 (VC2)","Historical Futures Prices: Eastern Australia Canola Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",3/18/2017 18:26,10/9/2013,3/10/2017
ASX_VC3,565,529,"Eastern Australia Canola Futures, Continuous Contract #3 (VC3)","Historical Futures Prices: Eastern Australia Canola Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",3/18/2017 18:26,10/9/2013,3/10/2017
ASX_VC4,566,529,"Eastern Australia Canola Futures, Continuous Contract #4 (VC4)","Historical Futures Prices: Eastern Australia Canola Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",3/18/2017 18:26,10/9/2013,3/10/2017
ASX_VC5,567,529,"Eastern Australia Canola Futures, Continuous Contract #5 (VC5)","Historical Futures Prices: Eastern Australia Canola Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",3/18/2017 18:26,10/9/2013,3/10/2017
ASX_VC6,568,529,"Eastern Australia Canola Futures, Continuous Contract #6 (VC6)","Historical Futures Prices: Eastern Australia Canola Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX. For more on the roll algorithm used please see this page: https://www.quandl.com/collections/futures/continuous.",3/13/2017 07:28,12/24/2014,1/23/2017
ASX_VW1,569,529,"NSW Wheat Futures, Continuous Contract #1 (VW1) (Front Month)","Historical Futures Prices: NSW Wheat Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX. For more on the roll algorithm used please see this page: https://www.quandl.com/collections/futures/continuous.",3/13/2017 07:28,10/9/2013,1/19/2017
ASX_VW2,570,529,"NSW Wheat Futures, Continuous Contract #2 (VW2)","Historical Futures Prices: NSW Wheat Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX. For more on the roll algorithm used please see this page: https://www.quandl.com/collections/futures/continuous.",3/13/2017 07:28,10/9/2013,9/19/2016
ASX_VW3,571,529,"NSW Wheat Futures, Continuous Contract #3 (VW3)","Historical Futures Prices: NSW Wheat Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX. For more on the roll algorithm used please see this page: https://www.quandl.com/collections/futures/continuous.",3/13/2017 07:28,10/9/2013,7/25/2016
ASX_VW4,572,529,"NSW Wheat Futures, Continuous Contract #4 (VW4)","Historical Futures Prices: NSW Wheat Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX. For more on the roll algorithm used please see this page: https://www.quandl.com/collections/futures/continuous.",3/13/2017 07:28,10/9/2013,5/21/2016
ASX_VW5,573,529,"NSW Wheat Futures, Continuous Contract #5 (VW5)","Historical Futures Prices: NSW Wheat Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX. For more on the roll algorithm used please see this page: https://www.quandl.com/collections/futures/continuous.",3/13/2017 07:28,10/9/2013,3/19/2016
ASX_VW6,574,529,"NSW Wheat Futures, Continuous Contract #6 (VW6)","Historical Futures Prices: NSW Wheat Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX. For more on the roll algorithm used please see this page: https://www.quandl.com/collections/futures/continuous.",3/13/2017 07:29,12/24/2014,1/23/2016
ASX_WK1,575,529,"WA Wheat Futures, Continuous Contract #1 (WK1) (Front Month)","Historical Futures Prices: WA Wheat Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_WK2,576,529,"WA Wheat Futures, Continuous Contract #2 (WK2)","Historical Futures Prices: WA Wheat Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_WK3,577,529,"WA Wheat Futures, Continuous Contract #3 (WK3)","Historical Futures Prices: WA Wheat Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_WK4,578,529,"WA Wheat Futures, Continuous Contract #4 (WK4)","Historical Futures Prices: WA Wheat Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_WK5,579,529,"WA Wheat Futures, Continuous Contract #5 (WK5)","Historical Futures Prices: WA Wheat Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_WK6,580,529,"WA Wheat Futures, Continuous Contract #6 (WK6)","Historical Futures Prices: WA Wheat Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",5/20/2019 18:26,12/24/2014,5/21/2019
ASX_WM1,581,529,"Eastern Australian Wheat Futures, Continuous Contract #1 (WM1) (Front Month)","Historical Futures Prices: Eastern Australian Wheat Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,2/10/2017,7/16/2019
ASX_WM2,582,529,"Eastern Australian Wheat Futures, Continuous Contract #2 (WM2)","Historical Futures Prices: Eastern Australian Wheat Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,2/10/2017,7/16/2019
ASX_WM3,583,529,"Eastern Australian Wheat Futures, Continuous Contract #3 (WM3)","Historical Futures Prices: Eastern Australian Wheat Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,2/10/2017,7/16/2019
ASX_WM4,584,529,"Eastern Australian Wheat Futures, Continuous Contract #4 (WM4)","Historical Futures Prices: Eastern Australian Wheat Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,2/10/2017,7/16/2019
ASX_WM5,585,529,"Eastern Australian Wheat Futures, Continuous Contract #5 (WM5)","Historical Futures Prices: Eastern Australian Wheat Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,2/10/2017,7/16/2019
ASX_XS1,586,529,"10 Year Interest Rate Swap Futures, Continuous Contract #1 (XS1) (Front Month)","Historical Futures Prices: 10 Year Interest Rate Swap Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_XS2,587,529,"10 Year Interest Rate Swap Futures, Continuous Contract #2 (XS2)","Historical Futures Prices: 10 Year Interest Rate Swap Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_XT1,588,529,"10 Year Commonwealth Treasury Bond Futures, Continuous Contract #1 (XT1) (Front Month)","Historical Futures Prices: 10 Year Commonwealth Treasury Bond Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_XT2,589,529,"10 Year Commonwealth Treasury Bond Futures, Continuous Contract #2 (XT2)","Historical Futures Prices: 10 Year Commonwealth Treasury Bond Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,12/18/2013,7/16/2019
ASX_YS1,590,529,"3 Year Interest Rate Swap Futures, Continuous Contract #1 (YS1) (Front Month)","Historical Futures Prices: 3 Year Interest Rate Swap Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_YS2,591,529,"3 Year Interest Rate Swap Futures, Continuous Contract #2 (YS2)","Historical Futures Prices: 3 Year Interest Rate Swap Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_YT1,592,529,"3 Year Commonwealth Treasury Bond Futures, Continuous Contract #1 (YT1) (Front Month)","Historical Futures Prices: 3 Year Commonwealth Treasury Bond Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
ASX_YT2,593,529,"3 Year Commonwealth Treasury Bond Futures, Continuous Contract #2 (YT2)","Historical Futures Prices: 3 Year Commonwealth Treasury Bond Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ASX.",7/16/2019 05:27,10/9/2013,7/16/2019
CBOE_GV1,594,534,"Gold Volatility Index Futures, May 2015, Continuous Contract #1 (GV1) (Front Month)","Historical Futures Prices: Gold Volatility Index Futures, May 2015, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CBOE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",3/13/2017 07:28,3/25/2011,5/20/2015
CBOE_GV2,595,534,"Gold Volatility Index Futures, April 2015, Continuous Contract #2 (GV2)","Historical Futures Prices: Gold Volatility Index Futures, April 2015, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CBOE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",3/13/2017 07:28,3/25/2011,4/17/2015
CBOE_OV1,596,534,"Crude Oil Volatility Index Futures, May 2015, Continuous Contract #1 (OV1) (Front Month)","Historical Futures Prices: Crude Oil Volatility Index Futures, May 2015, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CBOE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",3/13/2017 07:28,3/26/2012,5/20/2015
CBOE_OV2,597,534,"Crude Oil Volatility Index Futures, April 2015, Continuous Contract #2 (OV2)","Historical Futures Prices: Crude Oil Volatility Index Futures, April 2015, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CBOE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",3/13/2017 07:28,3/26/2012,4/17/2015
CBOE_VN1,598,534,"Nasdaq-100 Volatility Index VXN Futures, June 2015, Continuous Contract #1 (VN1) (Front Month)","Historical Futures Prices: Nasdaq-100 Volatility Index VXN Futures, June 2015, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CBOE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",3/13/2017 07:28,5/23/2012,6/17/2015
CBOE_VN2,599,534,"Nasdaq-100 Volatility Index VXN Futures, May 2015, Continuous Contract #2 (VN2)","Historical Futures Prices: Nasdaq-100 Volatility Index VXN Futures, May 2015, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CBOE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",3/13/2017 07:28,5/23/2012,5/21/2015
CBOE_VX1,600,534,"S&P 500 Volatility Index VIX Futures, July 2019, Continuous Contract #1 (VX1) (Front Month)","Historical Futures Prices: S&P 500 Volatility Index VIX Futures, July 2019, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CBOE. ",7/15/2019 18:45,6/20/2005,7/12/2019
CBOE_VX2,601,534,"S&P 500 Volatility Index VIX Futures, July 2019, Continuous Contract #2 (VX2)","Historical Futures Prices: S&P 500 Volatility Index VIX Futures, July 2019, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CBOE. ",7/15/2019 18:45,11/17/2005,7/12/2019
CBOE_VX3,602,534,"S&P 500 Volatility Index VIX Futures, July 2019, Continuous Contract #3 (VX3)","Historical Futures Prices: S&P 500 Volatility Index VIX Futures, July 2019, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CBOE. ",7/15/2019 18:45,10/19/2006,7/12/2019
CBOE_VX4,603,534,"S&P 500 Volatility Index VIX Futures, July 2019, Continuous Contract #4 (VX4)","Historical Futures Prices: S&P 500 Volatility Index VIX Futures, July 2019, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CBOE. ",7/15/2019 18:45,9/21/2006,7/12/2019
CBOE_VX5,604,534,"S&P 500 Volatility Index VIX Futures, July 2019, Continuous Contract #5 (VX5)","Historical Futures Prices: S&P 500 Volatility Index VIX Futures, July 2019, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CBOE. ",7/15/2019 18:45,8/17/2006,7/12/2019
CBOE_VX6,605,534,"S&P 500 Volatility Index VIX Futures, July 2019, Continuous Contract #6 (VX6)","Historical Futures Prices: S&P 500 Volatility Index VIX Futures, July 2019, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CBOE. ",7/15/2019 18:45,7/19/2007,7/12/2019
CBOE_VX7,606,534,"S&P 500 Volatility Index VIX Futures, July 2019, Continuous Contract #7 (VX7)","Historical Futures Prices: S&P 500 Volatility Index VIX Futures, July 2019, Continuous Contract #7. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CBOE. ",7/15/2019 18:45,6/21/2007,7/12/2019
CBOE_VX8,607,534,"S&P 500 Volatility Index VIX Futures, July 2019, Continuous Contract #8 (VX8)","Historical Futures Prices: S&P 500 Volatility Index VIX Futures, July 2019, Continuous Contract #8. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CBOE. ",7/15/2019 18:45,5/19/2011,7/12/2019
CBOE_VX9,608,534,"S&P 500 Volatility Index VIX Futures, July 2019, Continuous Contract #9 (VX9)","Historical Futures Prices: S&P 500 Volatility Index VIX Futures, July 2019, Continuous Contract #9. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CBOE. ",7/15/2019 18:45,4/18/2013,7/12/2019
CBOE_VXEW1,609,534,"Brazil Volatility Index Futures, May 2015, Continuous Contract #1 (VXEW1) (Front Month)","Historical Futures Prices: Brazil Volatility Index Futures, May 2015, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CBOE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",3/13/2017 07:28,2/21/2012,5/20/2015
CBOE_VXEW2,610,534,"Brazil Volatility Index Futures, April 2015, Continuous Contract #2 (VXEW2)","Historical Futures Prices: Brazil Volatility Index Futures, April 2015, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CBOE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",3/13/2017 07:28,2/21/2012,4/17/2015
CME_0D1,611,523,"Mini European 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures, Continuous Contract #1 (0D1) (Front Month)","Historical Futures Prices: Mini European 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_0D2,612,523,"Mini European 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures, Continuous Contract #2 (0D2)","Historical Futures Prices: Mini European 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_0D3,613,523,"Mini European 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures, Continuous Contract #3 (0D3)","Historical Futures Prices: Mini European 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_0D4,614,523,"Mini European 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures, Continuous Contract #4 (0D4)","Historical Futures Prices: Mini European 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_0D5,615,523,"Mini European 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures, Continuous Contract #5 (0D5)","Historical Futures Prices: Mini European 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_0F1,616,523,"Mini Singapore Fuel Oil 180 cst (Platts) Futures, Continuous Contract #1 (0F1) (Front Month)","Historical Futures Prices: Mini Singapore Fuel Oil 180 cst (Platts) Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_0F2,617,523,"Mini Singapore Fuel Oil 180 cst (Platts) Futures, Continuous Contract #2 (0F2)","Historical Futures Prices: Mini Singapore Fuel Oil 180 cst (Platts) Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_1N1,618,523,"Singapore Mogas 92 Unleaded (Platts) Futures, Continuous Contract #1 (1N1) (Front Month)","Historical Futures Prices: Singapore Mogas 92 Unleaded (Platts) Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_1N2,619,523,"Singapore Mogas 92 Unleaded (Platts) Futures, Continuous Contract #2 (1N2)","Historical Futures Prices: Singapore Mogas 92 Unleaded (Platts) Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_1N3,620,523,"Singapore Mogas 92 Unleaded (Platts) Futures, Continuous Contract #3 (1N3)","Historical Futures Prices: Singapore Mogas 92 Unleaded (Platts) Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_1N4,621,523,"Singapore Mogas 92 Unleaded (Platts) Futures, Continuous Contract #4 (1N4)","Historical Futures Prices: Singapore Mogas 92 Unleaded (Platts) Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_1NB1,622,523,"Singapore Mogas 92 Unleaded (Platts) Brent Crack Spread Futures, Continuous Contract #1 (1NB1) (Front Month)","Historical Futures Prices: Singapore Mogas 92 Unleaded (Platts) Brent Crack Spread Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_1NB2,623,523,"Singapore Mogas 92 Unleaded (Platts) Brent Crack Spread Futures, Continuous Contract #2 (1NB2)","Historical Futures Prices: Singapore Mogas 92 Unleaded (Platts) Brent Crack Spread Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_1NB3,624,523,"Singapore Mogas 92 Unleaded (Platts) Brent Crack Spread Futures, Continuous Contract #3 (1NB3)","Historical Futures Prices: Singapore Mogas 92 Unleaded (Platts) Brent Crack Spread Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,2/18/2014,7/15/2019
CME_1NB4,625,523,"Singapore Mogas 92 Unleaded (Platts) Brent Crack Spread Futures, Continuous Contract #4 (1NB4)","Historical Futures Prices: Singapore Mogas 92 Unleaded (Platts) Brent Crack Spread Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/3/2019 23:30,2/18/2014,7/3/2019
CME_1R1,626,523,"Propane Non-LDH Mont Belvieu (OPIS) Futures, Continuous Contract #1 (1R1) (Front Month)","Historical Futures Prices: Propane Non-LDH Mont Belvieu (OPIS) Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,3/5/2014,7/15/2019
CME_1R2,627,523,"Propane Non-LDH Mont Belvieu (OPIS) Futures, Continuous Contract #2 (1R2)","Historical Futures Prices: Propane Non-LDH Mont Belvieu (OPIS) Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",7/16/2019 02:28,3/5/2014,7/15/2019
